,Delta-Fp1,Delta-F7,Delta-T7,Delta-P7,Delta-O1,Delta-Fp2,Delta-F8,Delta-T8,Delta-P8,Delta-O2,Delta-F3,Delta-C3,Delta-P3,Delta-F4,Delta-C4,Delta-P4,Delta-Fz,Delta-Cz,Delta-Pz,Theta-Fp1,Theta-F7,Theta-T7,Theta-P7,Theta-O1,Theta-Fp2,Theta-F8,Theta-T8,Theta-P8,Theta-O2,Theta-F3,Theta-C3,Theta-P3,Theta-F4,Theta-C4,Theta-P4,Theta-Fz,Theta-Cz,Theta-Pz,Alpha-Fp1,Alpha-F7,Alpha-T7,Alpha-P7,Alpha-O1,Alpha-Fp2,Alpha-F8,Alpha-T8,Alpha-P8,Alpha-O2,Alpha-F3,Alpha-C3,Alpha-P3,Alpha-F4,Alpha-C4,Alpha-P4,Alpha-Fz,Alpha-Cz,Alpha-Pz,Beta-Fp1,Beta-F7,Beta-T7,Beta-P7,Beta-O1,Beta-Fp2,Beta-F8,Beta-T8,Beta-P8,Beta-O2,Beta-F3,Beta-C3,Beta-P3,Beta-F4,Beta-C4,Beta-P4,Beta-Fz,Beta-Cz,Beta-Pz,Gamma-Fp1,Gamma-F7,Gamma-T7,Gamma-P7,Gamma-O1,Gamma-Fp2,Gamma-F8,Gamma-T8,Gamma-P8,Gamma-O2,Gamma-F3,Gamma-C3,Gamma-P3,Gamma-F4,Gamma-C4,Gamma-P4,Gamma-Fz,Gamma-Cz,Gamma-Pz
m590,0.19832895399669975,0.26400834433741305,0.3097463586729,0.20376621760273406,0.19324503211218766,0.17866837666807997,0.184473052682741,0.1947414733245855,0.209723590035029,0.12976502785088348,0.32051446391371335,0.20768497784651274,0.2413684144954635,0.23199358534867331,0.2402063495361022,0.1727242638338511,0.3281912754292252,0.282202881320908,0.22714042289815747,0.11152693982224048,0.1612807952191956,0.18632879342394124,0.10503498040042647,0.10069674229999458,0.10790237745309726,0.06950812373315099,0.08465478401508754,0.12534894017395334,0.07666184271631346,0.15880350868423568,0.15069936756688107,0.12603006995582514,0.12372509208937582,0.13751932021266006,0.10066114871183975,0.1691225765607653,0.1614016254512675,0.10722727528631412,0.12979920787529858,0.1639843130653269,0.18930890815303758,0.22134960675466472,0.2468265819153265,0.12542563545395927,0.06616819961141764,0.08746051227722136,0.21322778080301558,0.25988639066262836,0.18182741781956444,0.17923789073795462,0.21880073968651895,0.12626485821638858,0.16372132669036235,0.2516698717497384,0.1830500871208462,0.1968571422013999,0.247993732284975,0.2585673117331154,0.291475557450719,0.32062356450381413,0.3694496604943012,0.32996863770807267,0.2459883693209675,0.14750724473638147,0.184789977495733,0.3224356042909133,0.33564837540319753,0.3172669177485382,0.39739164914654074,0.3818967819141654,0.23535729884494505,0.3646476214646504,0.37546214724633437,0.31200854682717427,0.33542403530844606,0.3694026757083617,0.14319049960694943,0.14364285617825284,0.12203170062746777,0.10808736211545514,0.10672158365948047,0.14268474110412313,0.13408807601040804,0.14598046846694693,0.11408992344536026,0.10529337356159364,0.1409309504384611,0.1415659223120756,0.11439998964535893,0.13654308939416876,0.14019865105446455,0.10417384205753381,0.13575362541703656,0.1281743652080463,0.1069768390430146
m591,0.0734468306480534,0.08241155462791167,0.11158326666133658,0.09081949832976546,0.10506838469851511,0.08456090206520767,0.12140855101868028,0.2530728257756037,0.10028806278309203,0.08710606308228758,0.11935982962982239,0.11386239183807356,0.14763561984752338,0.1157426652049654,0.17634475692343546,0.19496678937236384,0.2504400438021534,0.25753188410181443,0.24338879969482213,0.14090267663413733,0.10432460601672301,0.20561382657086033,0.22206950164646694,0.1777602241559182,0.16101595439721567,0.182614760838122,0.21428140540390894,0.2293668698568102,0.163639947393066,0.189072980060011,0.17921997498126513,0.21127718952263563,0.1853982288646769,0.16161833926859448,0.20384138617594724,0.20606128896597706,0.19169934000027494,0.2243114297233769,0.24882301706922655,0.2009781583302126,0.2799475839347794,0.3397153990328023,0.3835197354639461,0.26951564811733697,0.27768826742661007,0.3018820953817238,0.37200122818578835,0.3762589325287879,0.29711431734130206,0.3580225251818761,0.3592147312502138,0.3175442501553289,0.35865423028140825,0.38911476337538564,0.3278271945381794,0.2736439247532939,0.34999542032895253,0.15183487249442992,0.14601590178561133,0.15358136371982284,0.14934426352117783,0.15273333551936016,0.15457247198356913,0.16261281298281224,0.17013529723762813,0.14955963577798,0.1518798612525513,0.16643695288526583,0.18011299027595662,0.16763916045509208,0.16777619671564473,0.20653397324233339,0.1589368262365489,0.16370061854311357,0.17550224456103974,0.15613934231536913,0.11935757311999437,0.11192378967198621,0.09325879193823801,0.07026581005828833,0.08096074543866696,0.11705853693745948,0.11307095494005422,0.09218659258654854,0.06271864136222674,0.067171760783238,0.0958983601211643,0.07982394695170768,0.0757413830250182,0.09160246236667705,0.08450834224873983,0.06608581206208075,0.0890828412047269,0.11637688142985887,0.07341104367792387
m592,0.2952850653620296,0.1501472035094026,0.13710538030575548,0.15760494853002618,0.169100128423076,0.32007146299594136,0.42572069001346896,0.2051369440214344,0.14504382432727878,0.1769979538033667,0.17235206311521287,0.20788907716473212,0.19835175376705308,0.3164662236470038,0.17725517210345657,0.10525603119302657,0.15568180116678682,0.24158585464161378,0.15182220078099076,0.16519867391197757,0.16545342619812667,0.16674168654824348,0.22170403981098913,0.21698904708139896,0.1616167199657018,0.18991988330102252,0.20045469111048972,0.23658730891277932,0.2372891391742597,0.19258072044894106,0.18156552255930114,0.22260687362440615,0.21911076106286806,0.20357003605089471,0.19704133836489687,0.1989950707822909,0.18726674146339192,0.2058510647231005,0.15942931682335829,0.17767563827031826,0.16983248314736896,0.30065612433750183,0.3314722499484189,0.16233069029608632,0.20950397958852024,0.18651173254200348,0.3176585259394957,0.37962029870477026,0.2281073254886165,0.1782263221762112,0.33988116007116803,0.2578317786824309,0.2077810637544026,0.32223878618676943,0.2417046691914589,0.22109475465032485,0.3404578523408174,0.1503419594384948,0.15673495066472967,0.15924254169215968,0.18274953675657432,0.17628277922994812,0.1523246982190113,0.17571245330796678,0.18511433295679616,0.1612019551407658,0.15813220771379308,0.17656800115009388,0.20483180440736107,0.17463843916130722,0.1785321240603476,0.21392233060954596,0.15722451224803766,0.17624215033088853,0.17602755456546756,0.1592690251644402,0.18781760566464947,0.13019431585575297,0.12483703695373234,0.09797962465675837,0.08628992905780157,0.1832495487358455,0.14293534970114286,0.14732601337088386,0.09597023427998587,0.07331497386991014,0.13369934935291658,0.14721507855446955,0.09280243757588363,0.13983583231574148,0.15129356785535006,0.09300076792404763,0.13097388126471476,0.13761376891267332,0.08716265178473531
m594,0.461976652660723,0.31788274829603996,0.2859115808174083,0.21521212556882124,0.22216506040492423,0.47318956072458646,0.42115357442241863,0.28854355062378495,0.2314684439106331,0.23359463585142073,0.3497308163988098,0.1763535470738052,0.22635469915975232,0.4179217990011767,0.2838951523076587,0.2669978277664888,0.3890897634093843,0.3093363128001234,0.29004841168510426,0.12240662989893611,0.16154159689117586,0.20181078849288275,0.19847233487855265,0.1801985040616561,0.12389782167147735,0.1408003316865485,0.1952482820755606,0.20585759971833625,0.1711957249515915,0.1471305093046134,0.18788891329175117,0.18595042358225802,0.1442096836680719,0.15773971224906155,0.1745586755072691,0.14623318444263023,0.16151914452478597,0.16744901390693645,0.09879932954912692,0.2392849282529601,0.3232851519335536,0.38550102580108636,0.3605704742792363,0.10596680730102338,0.1853610740953313,0.2881481330410671,0.37168594946483435,0.3642379886371666,0.2176428956585403,0.35069328259172505,0.3573756322611037,0.18877724612727595,0.28605996918541104,0.3354020734964321,0.21777552096158379,0.3019233106804927,0.32157189948345377,0.10204484045007015,0.18173942223608278,0.1791121381261338,0.15276657960981815,0.16316416703969822,0.1055132883236816,0.16715277867571426,0.1930840370308822,0.15457997926860964,0.1527478362973568,0.20075469397841736,0.20349320659247827,0.18430188899636532,0.1798694019913017,0.24692841149926634,0.1975930659888384,0.18587815141459046,0.21496384868227486,0.2022279750051621,0.11682255232860105,0.12418085547989743,0.09080522149853862,0.07172163516678647,0.08135850709654346,0.11750777465015953,0.13518038781550062,0.10750284423504897,0.07371966877318044,0.0784770105938895,0.12406646119223874,0.0899532136922005,0.08260025805139247,0.13115047678780822,0.11204656813667316,0.08558970704726149,0.11724548383918089,0.10207595885808517,0.0910210233544683
m595,0.24027734474577278,0.2677294529861816,0.29887770743387376,0.22955066592018683,0.18679451463372115,0.3113428214313419,0.32288744115520057,0.2893587014120684,0.18488681347549465,0.1325979466950919,0.23774619362218496,0.2933145212792259,0.2400351653311681,0.3219907616402403,0.33453267819668536,0.2019448472396339,0.27629170721579616,0.2961571898725141,0.22702075526242477,0.07057878024008447,0.1089286371641609,0.08285319020914253,0.08028688875437705,0.05808834757619793,0.07210389535619326,0.09072642006452533,0.13443646490537636,0.07587457601371875,0.043526807624688156,0.11387072532641762,0.13664010972046797,0.08730233872767845,0.10949450213904637,0.1333580604563666,0.08699700177476538,0.11535409496608962,0.14704087699823457,0.08340451014356229,0.09377334809209366,0.163135381487161,0.1298796084246736,0.33903601422871943,0.35842324752937615,0.1009073106202423,0.1282525300854664,0.1920582149349801,0.27922380580583783,0.37531228414711365,0.18370529773526284,0.2576591311081543,0.33873777658466514,0.19077792165142712,0.2240167119033328,0.34029168249077807,0.19482141787457455,0.2532038966524331,0.3455388627719748,0.1249570844992438,0.19328850400744552,0.13542740169782225,0.2659605645178059,0.2760932469195996,0.13113692805969104,0.16663444353934803,0.22273258755461592,0.25002943035273795,0.2734931731893614,0.2010970640865422,0.25060210412565226,0.26214330511840184,0.2027357049128422,0.25303540350224585,0.2541242309062467,0.2023033671779702,0.2249101174672245,0.2587704631680609,0.11813954242527479,0.1262219757684359,0.09454809878718688,0.07602576204416557,0.07213902782475327,0.12080117130874478,0.13868165772976115,0.13057582231544218,0.11582784220899407,0.06909943699725803,0.11427833740430911,0.10823511257020538,0.07435418640156694,0.10949151004342038,0.11838957901660821,0.07803441473462183,0.10341245988750192,0.10179100393860414,0.07068827856719011
m597,0.3062724859082251,0.3010172921744162,0.17828594004704287,0.18593180257032943,0.15946279335521302,0.326600456348687,0.345588921581588,0.2880128113578772,0.18971510826084845,0.11772766272010213,0.3202652154797705,0.27398813382712056,0.20983879472097494,0.349436105368469,0.30604492498115643,0.17319983781097195,0.32959578749545443,0.21079129010910014,0.20986372814603804,0.11135619747240753,0.18283591128284254,0.12164159575409302,0.14665083589861558,0.11524628852528873,0.1317670448477201,0.13787219343071774,0.1717146498196224,0.15740388584959475,0.10581657601756497,0.18922896454164453,0.22371541216722746,0.171469098528844,0.18133375610309374,0.19589931352227466,0.16123098134136896,0.19062300693965126,0.23070471587048852,0.19129124884776985,0.10638261183252037,0.1847683867755913,0.11224749326317104,0.2531646307293401,0.22086341156803935,0.12533168560330737,0.14416693727327354,0.16041109778095944,0.24422862415026,0.2686307077344314,0.20870803088672377,0.22773387220956845,0.3029016489257352,0.2009984347176574,0.21967713865975974,0.34743374818251993,0.2353701797397511,0.3098835114049036,0.3420747728559124,0.11587716381475854,0.15711902903624134,0.15898829994397437,0.21177432098859678,0.20546330649607358,0.1129871921012466,0.15907686617514644,0.18811264105254427,0.18813014308528656,0.17154827501303901,0.16524331281845733,0.23230390015438704,0.2057990092705353,0.1664044606345857,0.21904787000252668,0.17909863513648913,0.15614477136117402,0.17025741198082503,0.18158166761981318,0.16234155963384286,0.13718759224101235,0.14529792391523472,0.11636488206709662,0.1313995433453482,0.11878280859051099,0.15787456607441142,0.1458531100010191,0.12153751796461328,0.12127006203264303,0.13031936126326318,0.11755981034367917,0.10037623933405326,0.12272170815609527,0.1266343601159456,0.09035086168760031,0.10456942392273127,0.09432913537143066,0.08631508569933195
m598,0.3240204802877991,0.23109540363312867,0.23682200577746504,0.14998847961301198,0.12247101769514059,0.3118796066264475,0.28396114937589273,0.2747454372724102,0.1679299990246083,0.0905056962711896,0.2848006164292534,0.1970043986039045,0.16582678729326808,0.2824127301944346,0.2092432757313618,0.1523288693147513,0.2913075582172671,0.22948429470426557,0.16939407754005795,0.21758726673002265,0.2850147460191272,0.30507377462399804,0.20540834096250268,0.1429263905802527,0.18944525704073295,0.29527351240739463,0.2763406856428951,0.27837460140414944,0.14920306100452888,0.2743221489354778,0.2675348744201858,0.17843216583752172,0.2793959756595543,0.2661242831837914,0.267981451554324,0.2906689852146019,0.25409568870394245,0.20104392400363597,0.2205749314069048,0.24144455782402666,0.25909785700406907,0.3505665305206411,0.3697963996139607,0.18304581648847557,0.26296158697459576,0.24522293603714504,0.3326700996944918,0.38586644537879833,0.2739103868827734,0.27963095077701167,0.3469310749624386,0.2767819962282562,0.2854404574724171,0.3489225153584595,0.2883570063115166,0.30025641161107147,0.35068091776425075,0.1600853456085862,0.1607971470411762,0.17639946850209026,0.19546526282913967,0.212081435246164,0.16128159343060905,0.16671122395622204,0.1548557370134727,0.16759162931933738,0.19246260249672584,0.19021095718202197,0.21427407254257716,0.21542050184617983,0.18328131362764155,0.20580273761811155,0.17315160812295624,0.17669818864242917,0.19190445846059076,0.20267535203990528,0.13269985587405617,0.10894373787118417,0.10195763318294324,0.07640801188821233,0.07339628959062684,0.16283709772436716,0.10401997289811678,0.0978135515009958,0.0798699941748527,0.07237217213719771,0.10733769797596844,0.10593193831740147,0.08065863182203041,0.10744815998245126,0.1032459679720285,0.08022203959852461,0.09823666854336972,0.10399215750468975,0.07858745892108096
m602,0.2370853839128391,0.32930173146335956,0.24957275949012292,0.2586393299319223,0.3010057826528772,0.2579361554595189,0.3193143827319394,0.2663516726905081,0.2950909510184724,0.34605351876329826,0.2789927877801413,0.2386837592622256,0.2946856012025214,0.28826455365540665,0.26458716471565197,0.3058682026054109,0.2789201509196468,0.26807689246282757,0.29964923851939007,0.20695127427381949,0.2300022237629304,0.21620565039532136,0.2584830452114831,0.21870422768633618,0.19539533616887916,0.21786898956240897,0.21345926863212858,0.26034650219787114,0.2157767618388583,0.2838541811266307,0.2427084466459405,0.2349907505101715,0.2723351851079457,0.23181874045093995,0.22268690589329093,0.2910302837010047,0.27848307608763306,0.25025664882852305,0.19642864751717143,0.17926818921225776,0.17739629721852093,0.29254710659593147,0.3211847709472336,0.1910283353524412,0.17566081313637122,0.17537546808767057,0.28729947352858753,0.3051215095862187,0.23979048377235254,0.23820301485798745,0.303568153056793,0.22621799625892544,0.23267961325002806,0.3090290775779786,0.2459526702769593,0.30373884247192534,0.3417821911221885,0.16702186796839244,0.15646383624932286,0.16118615545896156,0.22452368094291614,0.2122901202386753,0.16756535938293243,0.1615557668989217,0.17551810559831715,0.22112432232064544,0.22303446938255703,0.1900772133355896,0.2378108666532052,0.22459454759509306,0.19074894417744254,0.21576892809549889,0.22611336093949877,0.17700818952748973,0.18699713727189093,0.18169737628358332,0.10999334498219461,0.1100650149786162,0.10049353478087668,0.08273714709100134,0.0710538062337078,0.11272328164875522,0.12119061739303105,0.1281132737034255,0.07919418921015539,0.07051374193886392,0.10073827468065276,0.10482666901562065,0.08543759158106849,0.10528156639476456,0.10656251807681733,0.08354767825030326,0.09568929273574973,0.08659089887902596,0.0745513688659047
m603,0.30029476311443837,0.20940582165731503,0.13823754194006882,0.15340854099216236,0.12316140172851166,0.3075667120355605,0.18312545354742502,0.1849331097975762,0.11513971640829081,0.13729207782068564,0.17907838350073324,0.12893724691947436,0.1129720857689949,0.10692782167900043,0.1253894079641712,0.09908222487177686,0.19196651508354437,0.11785605167046906,0.10201343156733375,0.1387327509385009,0.135896991283341,0.1152685634550558,0.15459545581800685,0.1277522700464104,0.13212327482158723,0.12054133554505499,0.15763955642797103,0.17414780368221114,0.12217777507349827,0.13671131365701414,0.11759428603674814,0.14558667043586204,0.07409957935800779,0.12347417149400489,0.16095154526367147,0.14616798177305496,0.14824082776993236,0.18400435410015606,0.31462780267701457,0.29647816050766457,0.22511998995212226,0.32744515206178404,0.3480976730911693,0.28998565556988043,0.2546354712057572,0.310684852492551,0.3319511713464098,0.29931622637991884,0.3383268474811016,0.2864724131431916,0.3639213000395662,0.1584393158577397,0.31926011667513365,0.3740863820929632,0.3514284250770768,0.3736572277534419,0.39076848422972565,0.20950980913586192,0.20160894293252102,0.1851568557636688,0.2503837661782385,0.26352918493651,0.20536800858995113,0.1895453232819525,0.24076011328295274,0.24932788065940567,0.27165622391948663,0.21462837371804355,0.22410744092428306,0.23492708770776402,0.1453836912878137,0.25480771784699624,0.2221350755371873,0.21610639415519783,0.21429052819641134,0.19903215519271564,0.09783421772029127,0.10177451031754357,0.11988478734605246,0.09545383073777117,0.09297981513015681,0.102796679602724,0.10655448598940019,0.09966831167778577,0.10101670031197504,0.11727152738543602,0.09587897996109682,0.11180648831940673,0.08901157846995772,0.1227997424692973,0.10847462898819689,0.08644166116016411,0.08986921492191162,0.08137426276713848,0.07441423520339473
m604,0.3961494557113471,0.3787409615466968,0.3808203693534635,0.33647887714767194,0.34824397024672077,0.38128378082256775,0.3855065534130925,0.3079267782675429,0.2379296537799623,0.29313391891360696,0.4053622707088503,0.33674613502209627,0.36315555985890946,0.3902816871466381,0.28726885866516416,0.29169836977216973,0.3647286607319185,0.3450046695246854,0.3258050333141194,0.16418291745591457,0.23359336412050768,0.25766096161336854,0.20834202353368245,0.20780475459758924,0.15803558133728454,0.22578529997812807,0.24589497862398796,0.22772234714208942,0.23077504511649957,0.2429931874043661,0.2275743636617201,0.20746563560142403,0.23404048538367855,0.22133124028180193,0.22416159980086878,0.23219355779474748,0.24418610304354235,0.2327134029942312,0.11728306617056149,0.17018343045364795,0.22492694375553918,0.2979469954643062,0.27795799088972195,0.10843446910148001,0.17234240593675007,0.2235402530085649,0.2997866353067954,0.2610241143734626,0.17416142925946657,0.2232081913005738,0.266810368159948,0.16607829052087028,0.20648913740536298,0.26388172921805114,0.16533035892281317,0.18456038674628333,0.22492343026042802,0.17432947025498577,0.21784893530599447,0.2416035998116488,0.24165830791705717,0.23929871373395867,0.15839879944019575,0.25441942683779084,0.2705661568055948,0.23459589093983932,0.23164207635550305,0.2619197841362812,0.2931310032687275,0.2706688295861732,0.27126690950825844,0.32592810188932053,0.26600992327697576,0.2480329097872699,0.27734014755479297,0.27857506301145946,0.13155344822360596,0.12308393153711196,0.10315724547501195,0.08310505539355248,0.09104906891668924,0.12180225270025655,0.12209058629865502,0.10656295909303601,0.0840155564026381,0.09840777411814726,0.12521425076895126,0.11599996671991271,0.09502883636874453,0.1275242212900252,0.11520615719379311,0.09593849634118032,0.12867143223561994,0.12352598012943056,0.10763057670052452
m605,0.3107337943811486,0.20247955740161996,0.22914346516153167,0.2542569261821353,0.20415484526183647,0.2833246560343608,0.2456304907882432,0.24952143424352058,0.2554382559070057,0.20774950525573166,0.21277613064316944,0.21313060709798656,0.2442507942032697,0.2409299867166077,0.20286615303240896,0.24944596407683794,0.2956273967337272,0.2178975599326672,0.2533402007450011,0.13961207658781324,0.18303897690411472,0.16753229048461196,0.1786536773254184,0.15576889771525065,0.15310964780029726,0.2053255507819572,0.2100316778733267,0.17765770638503917,0.17212067386653726,0.16647315183540115,0.1800390147269431,0.15482887212092528,0.16590630904241543,0.18322370417916745,0.1677275708268096,0.20442191709992472,0.12029907362202166,0.16648008310100354,0.1196698437017762,0.18781534525932006,0.2042157414171981,0.3371586223289218,0.3607848301364233,0.1256645566976355,0.22665948216014292,0.28902195090616284,0.3587490920834258,0.370046907591104,0.16243330220817784,0.2632058317194626,0.352840749295035,0.1906197687826927,0.28436601014676993,0.3503173522769494,0.2135632317071526,0.09151665148212991,0.3455351896667348,0.17567544169023894,0.21336331778938017,0.2103077188990368,0.18728686630375596,0.1894561636122953,0.15458648784245532,0.21779833833289008,0.21489884315365904,0.1800492900985938,0.1826423410405012,0.22408625266082416,0.24959869426089476,0.2043978399459538,0.21604685258005918,0.26722270072709153,0.20434055854481328,0.2021591111138527,0.1776467772869143,0.20493981152826157,0.19678956150995977,0.15358794652488453,0.14950702019991763,0.08601033091113369,0.08111062634390763,0.18077568335019678,0.1248465063488775,0.09644145805925558,0.06832821869687014,0.07016752397419863,0.17349133139021916,0.11687874952505571,0.08392877704880085,0.1464036867455969,0.10926885770209753,0.0790287419882607,0.12976396983212862,0.15938458762735477,0.08347494548584522
m606,0.07503035028177993,0.09423272204644087,0.20006208458891903,0.09685217833477743,0.1023970644191994,0.13262276210084534,0.08063987500649063,0.1033116482295593,0.12548740585431598,0.10786112604814829,0.19985413414638167,0.16872074265508685,0.10763975410939262,0.16474732369732492,0.13845066567130482,0.08260090128428367,0.3449040249598464,0.22432281997571837,0.15560739280265873,0.035909498157380995,0.08608143900880863,0.07514707756421922,0.09196495938891092,0.09308786219942884,0.08082405749490672,0.08198196203491302,0.07657329874233414,0.11541048443370959,0.10336053974330565,0.1462898146113672,0.09914661602907393,0.10870169477986032,0.09992013647002324,0.10985417181969644,0.10682188779312447,0.13358610245660846,0.15062152995521244,0.12428528869617175,0.04175245493783045,0.09328741275972773,0.09302870944518797,0.17562877374981492,0.19709079566887486,0.07887878206472695,0.08463404201785041,0.08706683435565088,0.17288115368763407,0.21096696623792627,0.11232874348494098,0.24458905817397536,0.20898583375250523,0.10492981457600067,0.20928799401350753,0.2221519936321621,0.1322648992187192,0.1272703905156801,0.17663639797740177,0.10535715431065361,0.16397258888145863,0.18443154914100457,0.2814248793726159,0.29402215705489354,0.1704311659728489,0.15880287610102295,0.14541694493587057,0.25159446655972145,0.2851573152486006,0.18533720973655446,0.24604167789537074,0.2719877701632148,0.18942659966166225,0.2595878206595983,0.26724909010699566,0.2202170016608055,0.1959026127764901,0.2654145559692089,0.16960631384244634,0.15276572462553165,0.1654067717217284,0.12718960886233668,0.12248339249328168,0.18547985966775807,0.16843195136743366,0.12680720075940374,0.13083391581058573,0.12243725244620245,0.15427467700940678,0.11915363899737605,0.12285439678025166,0.16055402397111113,0.13203243523201497,0.1193991444463684,0.16025784512461477,0.14887721323003644,0.13252332230115005
m607,0.27248172297283274,0.24434089107074225,0.22881478359034438,0.20698443602361,0.20941493607790934,0.2345126148450286,0.19514183955630923,0.2233197149397661,0.17766825217365748,0.16179194605631467,0.26477223225318347,0.23663175088623825,0.2267763247375872,0.2515638324974989,0.20684457845366205,0.2191507903680113,0.27242493047104427,0.20098476985984437,0.2208696245346043,0.17007173897331734,0.15576702453607555,0.16137101921904798,0.11346265429781661,0.10973172267110934,0.15863871064935794,0.10895205775085552,0.17025583096418928,0.10693449278745382,0.08272604084220898,0.20698323957404574,0.16230539461526566,0.12072548581975007,0.1742001728108725,0.15185624153250904,0.1136733241613623,0.20929057714629493,0.11352147244509948,0.11682428408901664,0.11583215891149021,0.1379148686725518,0.21562788405710367,0.3290062185364402,0.3247991748249295,0.11611685066943418,0.09910883557419266,0.21504455782067328,0.34321927375189315,0.36152248166803896,0.17475062199577926,0.216927561100872,0.3180933965022542,0.16427604391767014,0.18312996915308766,0.3288918114156964,0.18570197867056526,0.08492332659238616,0.32219153003661594,0.15365700182903191,0.1775922479626457,0.22755238879153586,0.2742792876730441,0.2663376819689484,0.1451714813159956,0.12598370723514826,0.2179816985206918,0.2528387626528928,0.25138834281136285,0.25071040159981217,0.30526786653993765,0.28146541849020806,0.22467225664814897,0.24612039841335354,0.2675792135358202,0.2321166473083633,0.1775493121675803,0.27845270958523,0.14383090055584116,0.1135777429752875,0.10313770019527782,0.08051731540183317,0.08164666811206053,0.14582267253007347,0.11003265321897715,0.10168084072157095,0.07789560049574867,0.07049633592737929,0.13409855092848552,0.1224941835663882,0.08236509381097948,0.12825241423938144,0.11748973745045697,0.0804993326667871,0.13087482117005492,0.1635112584543731,0.08082691857249684
m608,0.41634717318061387,0.37106248844060924,0.37375813809528724,0.3244228031099069,0.3020335105860043,0.41104408892582467,0.4207727130495217,0.3973132671264794,0.28454674515461803,0.3163488048799308,0.40798857394301874,0.30571273961952095,0.3439865841073919,0.4077246102033267,0.32335363282571095,0.3390767812291902,0.443132654913571,0.39466332876128274,0.4132143231087792,0.16261196188734647,0.1921657859404225,0.2405790567302936,0.29099593243723343,0.25218174338081817,0.15559259941243975,0.21232866534040032,0.24518928573900176,0.24105421432668162,0.22431634798299804,0.22209817743435284,0.21396580250031483,0.2862555346784249,0.21455114066440004,0.2058936956538313,0.2403664765564457,0.22564252065664614,0.26513871799121586,0.24450007310646704,0.1255039865387533,0.1387651053763924,0.17764973386439611,0.19580009884577534,0.21948452648740685,0.12514240273611593,0.1463321191699106,0.18344855791726153,0.25015913093737896,0.24782851350494747,0.14814172780225596,0.22135576542665544,0.20025254615469312,0.1439518817976377,0.23296918914728854,0.24931629551502457,0.14753347913676224,0.15775682471912028,0.20793806438345738,0.13385274875266165,0.19111756660301124,0.22158339060815924,0.2251776680019007,0.22585574421071974,0.1261659732373996,0.18620108897939922,0.21823948928305734,0.24014707943661273,0.22657015720717893,0.19851055833854844,0.26838614308816483,0.2401892869045043,0.20902062025710574,0.2598095926521565,0.2300296020873881,0.18840909729921793,0.20821982340209574,0.22651975630252047,0.14150084651108197,0.17125565395086723,0.13158057300346046,0.11717952861208018,0.11277188721842672,0.14287311000461522,0.15932848097809643,0.12372500778112576,0.09692291973284102,0.10023981568803186,0.1467527941703894,0.12080119650524267,0.11991073655673011,0.15185064958699535,0.10999304015778788,0.10176854103580885,0.14138411702545636,0.1447400882100336,0.1191508612356697
m609,0.38643614974227064,0.31847386155559415,0.255383225906933,0.2823673605215992,0.22811390245816748,0.44033644579370057,0.3406209771582414,0.26865707097647396,0.2097743424935385,0.20298512681742917,0.322255109420824,0.24282270816160864,0.2089287265216458,0.3558540801747126,0.24659261248837744,0.21264429104491525,0.353013788895935,0.3080136903198688,0.24620821686502245,0.226805163040245,0.30292220685646426,0.3403928267432088,0.2884827218915482,0.2454664878158103,0.21220029541893387,0.28004056522997905,0.340209515214631,0.31052832918142576,0.2413066705256216,0.3400220411034855,0.3284742109105889,0.3201078341517772,0.3217006355560565,0.3515557624431228,0.32369941664216717,0.3326812675841395,0.12805599847013713,0.3402437603256684,0.15204117743285797,0.18955987514006947,0.23880964835048277,0.27583869409483125,0.29216255060446306,0.15451369488190234,0.19692065301821243,0.2532089996009165,0.3009045556637734,0.2845721388628995,0.19960176493874798,0.21450249613491965,0.28485211496462215,0.20513636742575156,0.22713686289738624,0.28835518626924816,0.20537619168423685,0.08810797515276506,0.28269987714550426,0.1505581821537855,0.16311757393983997,0.16304293608206688,0.1926046578910428,0.21439426550191967,0.14645627415662946,0.16415321258747445,0.16878670620392808,0.17185377580077588,0.19755977085459725,0.16806264783733732,0.1882666227578361,0.18735705882827228,0.1677181274195947,0.1879172096266416,0.1805277553126182,0.15967466300037292,0.16781911837920718,0.1778094488035366,0.17580441916093145,0.15399311407594898,0.13466266261264304,0.10777583404724618,0.10013813594006386,0.16971896931936278,0.15491220447961446,0.13094872176786326,0.10244266515828843,0.1173716323924788,0.17247904168149372,0.1730746625277968,0.11377273803872881,0.16979367033548426,0.16460573837955678,0.11330955205591853,0.17519972602380496,0.1603461004963445,0.10634377988412931
