,Delta-Fp1,Delta-F7,Delta-T7,Delta-P7,Delta-O1,Delta-Fp2,Delta-F8,Delta-T8,Delta-P8,Delta-O2,Delta-F3,Delta-C3,Delta-P3,Delta-F4,Delta-C4,Delta-P4,Delta-Fz,Delta-Cz,Delta-Pz,Theta-Fp1,Theta-F7,Theta-T7,Theta-P7,Theta-O1,Theta-Fp2,Theta-F8,Theta-T8,Theta-P8,Theta-O2,Theta-F3,Theta-C3,Theta-P3,Theta-F4,Theta-C4,Theta-P4,Theta-Fz,Theta-Cz,Theta-Pz,Alpha-Fp1,Alpha-F7,Alpha-T7,Alpha-P7,Alpha-O1,Alpha-Fp2,Alpha-F8,Alpha-T8,Alpha-P8,Alpha-O2,Alpha-F3,Alpha-C3,Alpha-P3,Alpha-F4,Alpha-C4,Alpha-P4,Alpha-Fz,Alpha-Cz,Alpha-Pz,Beta-Fp1,Beta-F7,Beta-T7,Beta-P7,Beta-O1,Beta-Fp2,Beta-F8,Beta-T8,Beta-P8,Beta-O2,Beta-F3,Beta-C3,Beta-P3,Beta-F4,Beta-C4,Beta-P4,Beta-Fz,Beta-Cz,Beta-Pz,Gamma-Fp1,Gamma-F7,Gamma-T7,Gamma-P7,Gamma-O1,Gamma-Fp2,Gamma-F8,Gamma-T8,Gamma-P8,Gamma-O2,Gamma-F3,Gamma-C3,Gamma-P3,Gamma-F4,Gamma-C4,Gamma-P4,Gamma-Fz,Gamma-Cz,Gamma-Pz
s03_3,0.08844117847306511,0.06717410533334421,0.13569860765476677,0.14208667668117383,0.035180435568295844,0.17061984715498543,0.1292840841191059,0.10005135937780853,0.013308311153007322,0.0013008496402387624,0.15823319216519377,0.06726877133636971,0.1587105744681637,0.16505838997697514,0.10229345203798985,0.08941902808452006,0.19665387118300776,0.07398725347253089,0.08568206458383634,0.10977524017184016,0.12990692614554739,0.10936768594386938,0.15426714840648947,0.02343185540705237,0.07503172188377252,0.1254386249411252,0.15229634888471558,0.007502359159128597,0.000616949404718402,0.09216821943112802,0.09135995059484887,0.15152150159715289,0.14962384330377582,0.15246927660753426,0.14951951208256514,0.12292693037362333,0.057908617632248846,0.136721399410244,0.18756350037972677,0.23887190714533446,0.22107267580936923,0.32637620933891054,0.05181110858279951,0.0949623020764592,0.19391645982616088,0.29410818535218564,0.016628705408876072,0.0014561213100175367,0.14805762149651738,0.2790477054847604,0.37711947735127443,0.22184936568347233,0.33814853966120495,0.3683299387025009,0.14353336680270462,0.09023248808458427,0.3340434049878932,0.13886372722337853,0.17073391203825206,0.12700960422063737,0.14937813487959264,0.02643996740696173,0.06906089095547167,0.1049449125499643,0.13423181044647842,0.008202036595052715,0.0007636769800046658,0.10656627061008586,0.18705553466114525,0.1873456364706575,0.1442802116605388,0.19135866771277313,0.1749184595184189,0.11017741246260876,0.055006898819841894,0.15832718152266254,0.07150013792872875,0.0774535438014235,0.035527097257935125,0.04873873873248583,0.004918333412811129,0.025502989036765195,0.03402979101278988,0.04124977488058775,0.0014169473115981392,0.00014227229249877226,0.03682933971017065,0.06241653967936748,0.06819446375856686,0.066013863724591,0.07863968688930209,0.0619827144744991,0.05730152658070731,0.019165866175725032,0.05318637436537347
s03_4,0.13261134149468864,0.1914034707780557,0.14771405262941084,0.10698954486379995,0.0011726941846876566,0.1080038302788418,0.14596794735299004,0.11884763819919482,0.018398379491704683,0.0410092301956479,0.15177399306001402,0.15416731212725004,0.060574905747858857,0.1835328438759531,0.12447391235638539,0.11810022988754923,0.15963899050995228,0.17230412829059233,0.11162444105102007,0.07517083890759321,0.09867693018134933,0.09450313174288431,0.08498893758446317,0.0006638262482324122,0.024816525591363537,0.08066963012370097,0.09492815653616463,0.007360373604495565,0.025260562787463484,0.05612029170376142,0.11206441277482411,0.03356050115383331,0.088685226242332,0.07455075998967037,0.10954863592802379,0.09249555253835384,0.08465582200996837,0.11426805017777497,0.12599357750200468,0.16936724814726395,0.22064391863005733,0.23769739078441326,0.0018833980549894192,0.03257828542249975,0.11502491801539182,0.22240011105994226,0.019518233621046373,0.07153301432517419,0.0848362579833229,0.2779426291312116,0.0939304277044998,0.10874651927638848,0.16550217953282292,0.30253995626292474,0.09232256287119056,0.12435453232148796,0.28941320816177535,0.11546492336967021,0.1372683038973228,0.1344563858343146,0.11949523462785422,0.0010594449917368587,0.031181400059392853,0.09516182680229492,0.1250237650593949,0.010926481906779566,0.040287839360639635,0.08586781336103519,0.19759215994487336,0.05311974277831846,0.10825114679859227,0.13570739731714201,0.17656255285706976,0.0795627134591973,0.08780078081679797,0.16831928175824123,0.07695673601027278,0.09066171473173665,0.041491695948282455,0.03105123679440058,0.000218372431101218,0.012956510348646252,0.05083494337269114,0.03678889041648972,0.002194449712007363,0.008026783207097085,0.05241486474796036,0.07122100722765509,0.011839859588149823,0.07391891892569329,0.041283926277633734,0.055600125792165986,0.03894299192555974,0.03256059625420358,0.054953505744537876
s04_1,0.40208934101755395,0.20164705226732524,0.15407612473187568,0.16321592517588923,0.1294222474581231,0.17317483495167385,0.41378806623307673,0.21902793770931325,0.27675558842766657,0.10109293972629851,0.3252655257755824,0.16154394206044898,0.11221355655043834,0.0012688264005666333,0.44822387100381716,0.18515262329043827,0.20651443639943742,0.11848347941689183,0.15441590695319682,0.09707110031055043,0.0862202815497654,0.06769157027561834,0.02968814241436007,0.013282246930198317,0.07254928542697849,0.0843452275513875,0.08662758843221234,0.10130942580389193,0.00845460618566651,0.07655584183286819,0.08678544443401658,0.009850151200282636,6.328892354260872e-05,0.08315000864661126,0.049580783284358984,0.09229399667364607,0.029603337069221997,0.03050090213770041,0.06900319765559028,0.05970257159246731,0.05142543793961817,0.026127361883551303,0.008669301895027128,0.044169469010628105,0.04643754995651534,0.068547898304194,0.12185701883798838,0.006508957748380838,0.04178070280884335,0.0687206221757016,0.005139115522611749,3.169429990401389e-05,0.05493303326181346,0.04919013979685377,0.06251134379672121,0.012860540340337678,0.01621828318366299,0.09974117244758436,0.0733442484675864,0.051337775568192454,0.01709981155012607,0.005284887601028439,0.03965463473249141,0.0321696278654946,0.06251794887281638,0.1142071800874843,0.003673737085586006,0.03730853194792061,0.0866576657854909,0.00321628756986371,4.314685957534964e-05,0.05990881424243076,0.030466917657784105,0.06532924916413252,0.01103898017169561,0.01028033647013055,0.09406671063081169,0.08075841213960852,0.03397384661017155,0.005854153386409524,0.0015827298207002833,0.03446032548888063,0.029457840488792325,0.038669535596444544,0.08122757348480666,0.0010791080388111358,0.03473537520231978,0.0804561598725338,0.0009558482933776129,5.597414118343466e-05,0.05262680698894152,0.009025297689512171,0.05371768979679469,0.006721360326192062,0.003211721133986964
s04_2,0.29978101512255284,0.25643361942745946,0.2013213761143892,0.22998083532071645,0.011073637149600964,0.14241292705929454,0.2218652123656856,0.14939619378260718,0.01286866541754299,0.15830213013172603,0.22218408115079216,0.2003569102292705,0.2699896140772622,0.29073642983239595,0.17501166342347152,0.013310728131231325,0.21686525645574475,0.3860558367428702,0.19175102669498983,0.09120882740477587,0.1189614025714831,0.050601847267292874,0.09666701860631986,0.0013729216950740296,0.0368935332399031,0.05549320149589783,0.07522151128441666,0.0027320846011422246,0.0981772674441884,0.0522285684812142,0.07733051763916475,0.1475502709424082,0.11390120067221297,0.08145445351348372,0.0031225284285664413,0.12828435750620934,0.03010923093984609,0.07006813986504527,0.06377520357553983,0.09239737494544203,0.04322930566967435,0.16130816122636796,0.0014455162087223493,0.023073479670157722,0.04520666869233636,0.11602812837498722,0.005251233540381202,0.15528465657438367,0.02931728147165626,0.05598045819243913,0.24779346189796236,0.08069469947645927,0.1191177225423021,0.005170502383122214,0.07416179850804558,0.017626173812923702,0.09161934169961272,0.06114239508791414,0.09665856331868448,0.03801781526304414,0.09243641954038072,0.0008165260354701337,0.01934038490278323,0.03479191975197124,0.0627140049124905,0.002655690420964185,0.09694442314044763,0.024191041381378443,0.050613527744480975,0.16510452214671958,0.07089973746638233,0.0951128559336591,0.0028712560753282445,0.07806740183872737,0.01373806116102605,0.061500105584936605,0.06450062624058166,0.09763947115978383,0.024552654502394602,0.032404443988368496,0.0003494197105405839,0.010935091974928462,0.018537955896147405,0.02013505114801075,0.0018792183502313673,0.026149808507129037,0.016593077384615785,0.0324793576734147,0.07594498234914865,0.05307823457136405,0.05762528476688037,0.002218384748552999,0.06120649763245312,0.007124303951550836,0.017980846756997723
s04_3,0.4303249735691039,0.2792734864572576,0.15746734991762315,0.1807720141389969,0.009505873658076473,0.06063624079755607,0.15736867984823524,0.13703555611397936,0.14919256672482645,0.006624255894114204,0.16900670217371305,0.11621456838361356,0.11341665704456029,0.2692735396302376,0.13879501220478294,0.16116752237939255,0.23336229330931643,0.08977678419065627,0.20338707955280097,0.0978358990402212,0.12390069348666347,0.07699467666100017,0.12177575949097848,0.0035742990889479904,0.02229584996140719,0.07204132947339435,0.07409005579958053,0.17072162896571524,0.003359890751078671,0.06983639886831222,0.06207809937260058,0.053996191591670344,0.13878553356780446,0.08140113895497028,0.11853848232542089,0.06951579112539473,0.032142526419069214,0.0885001810042465,0.0694468484111978,0.10930276045764306,0.1146119690297205,0.2630770292184359,0.007358005395037351,0.016596095870303668,0.06084046542007224,0.12092779117740365,0.4028241985163589,0.00745483342369888,0.053274189258543596,0.08364891261434354,0.12086075037088993,0.1135197558933758,0.11597933856305613,0.25475543848681653,0.048624814902744284,0.03309816021539183,0.14136282429364877,0.06646170196524262,0.08371629967239089,0.09216466863574033,0.1269497187184404,0.003935371006382267,0.02112827191573921,0.05746910622583536,0.07783177917615147,0.1626252622360098,0.003684098687917502,0.04601881647826603,0.060972507059149306,0.0661021589601833,0.10402450390026471,0.07613204251107268,0.11804733403029206,0.041248964599846144,0.02656102379718559,0.08388437065108406,0.1047951255564815,0.056184868438428966,0.04589293644221775,0.03795113904200011,0.0007559530690931307,0.014319436341551446,0.03582973039230399,0.04228621692290225,0.06700687788913488,0.000675953391915799,0.03372298463676021,0.027217779962378487,0.015209683276051588,0.0732255299553198,0.032377198101045314,0.03418050319531649,0.027801347514165735,0.013285495120866977,0.024069637607894823
s04_4,0.00014017547851648496,0.00015724805203699344,0.00016024905550996902,0.00016347902148692605,0.00016870925458057663,0.000155804440189499,0.00016023994464456486,0.00016450371051088147,0.00016260148783728604,0.0001647092261261163,0.00014910926580580862,0.00015789833625869367,0.00016239726767510265,0.0001553325741121404,0.00015901276231651158,0.00016259189675665498,0.00015180353190269823,0.00015850853231658151,0.00016196068378116998,1.1377674104892115e-05,1.1790547270960231e-05,1.173292657010121e-05,1.1974051806337587e-05,1.2265259854524663e-05,1.1447319189003208e-05,1.1522820124578776e-05,1.1796974853790142e-05,1.186285729602736e-05,1.1921146572159119e-05,1.1434863412798876e-05,1.1633206588063453e-05,1.1831977431785609e-05,1.140062455748368e-05,1.1534164284388412e-05,1.1729116486606191e-05,1.1389803504680218e-05,1.1601613068098404e-05,1.1730811910342503e-05,5.478961800918342e-06,5.54722324976382e-06,5.6031507980290715e-06,6.007111478220263e-06,6.238627218694939e-06,5.505373203848791e-06,5.470478653000922e-06,5.7969883511834025e-06,6.210837878266137e-06,5.921211694674924e-06,5.493842935626072e-06,5.583707025143691e-06,5.798975523284139e-06,5.456314977255011e-06,5.51650784549758e-06,5.730157697034012e-06,5.50138964839079e-06,5.580209966904962e-06,5.69995963353473e-06,6.828562863145331e-06,6.86558818135742e-06,7.081819997218132e-06,7.141406557864333e-06,7.5155800843925e-06,6.892909628087034e-06,6.98581849582755e-06,7.018187213751103e-06,7.20583608138024e-06,7.0915441755421295e-06,6.8685048641719615e-06,6.970022810275848e-06,7.09508912679511e-06,6.888649373119832e-06,6.9200508646855695e-06,7.079061006047692e-06,6.8750266235963255e-06,6.888993377874635e-06,7.017921820030511e-06,5.746550042127442e-06,5.756836409906089e-06,5.9118993538360425e-06,5.815871370696881e-06,6.135079822487079e-06,5.744190275087638e-06,5.808766643131969e-06,5.804953885427318e-06,5.8117022949893945e-06,5.79540126788066e-06,5.760511226136855e-06,5.79497545063335e-06,5.838937344298833e-06,5.7525154974399635e-06,5.7675204838850886e-06,5.838094038614253e-06,5.7433007043175956e-06,5.7632070259825325e-06,5.800416307411374e-06
s05_1,0.18425401511705847,0.14798653853070723,0.08319283072944653,0.08402627733887956,0.06919787032821736,0.06973798280462162,0.12211650889284237,0.033864547514976126,0.017993404637977453,0.012786711820872787,0.11914289496529064,0.06399762354126308,0.06766527879049519,0.1659839754269718,0.09093326630529827,0.08345242874041751,0.16228116398755413,0.08476685296885798,0.015912313241820113,0.11155251724666239,0.12444426480531481,0.07693282165967756,0.10766226274975689,0.0878369236870307,0.029467200608248242,0.0819075772348273,0.03715843525530854,0.018583288624268366,0.012457932376649017,0.07390704680260032,0.05690979495661919,0.08387284407748066,0.14230713432793676,0.10028723112699162,0.10543760726410657,0.09724492753001278,0.04383788499166441,0.012356326698347306,0.12620995128393978,0.16552429383222428,0.15298959637941512,0.2855340194316178,0.3014418520473143,0.05106170540784799,0.0993010930656244,0.0910673128325075,0.05267572575689808,0.04768903037831104,0.0956024426747253,0.12870034516279083,0.2587045958772661,0.14455553107982969,0.24792123023917906,0.34579050371687037,0.13840519044911045,0.11883114864142351,0.04395007426531179,0.10248046701456986,0.14136864582109346,0.08881084314285331,0.14042573389103086,0.15124531921035667,0.04322144329049068,0.07586944214720358,0.042707890268960456,0.02558373810697917,0.024711952780091244,0.09938919888641155,0.1015194626633243,0.13530233648811132,0.13049877718032765,0.16974114256965264,0.18203492117224135,0.10274172045888007,0.0751414914385859,0.024041769618540657,0.04581985059433818,0.057176048433343035,0.023956282605646407,0.03922693667594223,0.03843645663214334,0.015383632810576694,0.03084077598443378,0.008549765392020448,0.00475237616624888,0.004199569877487516,0.038159855573782986,0.05166789223678947,0.03481406958068035,0.06929457245396226,0.06059551966839849,0.05314585655450846,0.04029337632452232,0.021263183353271677,0.0045191809749341085
s05_2,0.27727038240731294,0.19353867353627333,0.11531346792561996,0.08874250916166936,0.060520740520060734,0.09276560479196462,0.12492466105568137,0.08958195729459122,0.11695511000418854,0.007953372459075748,0.1257304124927664,0.05603430764170916,0.04737947762162129,0.18433132301823713,0.07262440995765862,0.10925960025864007,0.13696745491413412,0.05764381907731326,0.0014235098925760733,0.11434637323198199,0.10381388978467256,0.056475424259367864,0.08277702837976739,0.04998591321283367,0.0272013106602921,0.050444060550315424,0.06573650303181242,0.10100309673348469,0.004497336918068068,0.0414533403600101,0.042806989014666126,0.030443688552617296,0.1401112097470811,0.043630925509505765,0.09320087261798006,0.06725503028682867,0.01680154453448453,0.0005240959740478758,0.11409579843231427,0.11716273095352692,0.08847271293331642,0.24295955801270405,0.17309170208780336,0.033644312793261834,0.052122397850068766,0.16256757207384995,0.31544822144845497,0.017818223518545513,0.043852794200219605,0.09637497078880299,0.09279125572069115,0.13593261919564997,0.10119478386666045,0.29778164097737764,0.08292012042592155,0.03863348017980093,0.0020059117192291567,0.10889264172952955,0.09561869617198969,0.058398165369224764,0.13095749289615402,0.09930466808041544,0.0357939064805693,0.03987732107319608,0.08272788095313426,0.16142384549329095,0.010111036177515577,0.04202613466749216,0.0739580155734551,0.05648226176784204,0.1285987023010493,0.07050576923437481,0.17472949918426886,0.0645957637306314,0.027913300378999518,0.0012262944489127299,0.05560208560130433,0.037763125599236086,0.016190380275198788,0.033246517882301575,0.020860207962823927,0.017595817382385495,0.014514134460742073,0.01901172852972929,0.04452641898600867,0.0016847523805177706,0.016119041901415426,0.026136325524885998,0.011703956948939392,0.06635862426527947,0.018251263301900314,0.0477138741008147,0.025513962640394704,0.008878727789738035,0.00023317455159035277
s05_3,0.0010115345146953934,0.0002546975733964135,0.00026903285627541065,0.00027492387174547046,0.0002819426113402809,0.00020717163618299599,0.00020552977803420925,0.000270779415629846,0.0002518496030865368,0.00028072327167264784,0.0002335067712666497,0.0002446525826991652,0.0002622283482751354,0.0002196325445642269,0.00021589507760788287,0.00024014079546092208,0.00020749398024244426,0.0002287060561296122,0.00024763962294172947,0.002229359199105057,4.165690709776166e-05,4.84865373722326e-05,5.352872455127693e-05,5.426422902343622e-05,2.0745438898923832e-05,2.094843258935644e-05,5.1531555506849144e-05,4.2358540219341635e-05,5.3939854397514604e-05,3.231976045900552e-05,3.775214063193446e-05,4.544435525049219e-05,2.9755526226378494e-05,2.4311945583983992e-05,3.585637364891917e-05,2.1063002654210305e-05,3.0427505938042968e-05,3.8335751367435777e-05,0.00300241774207422,3.442476076605332e-05,4.0389333215034635e-05,4.5306860619472954e-05,4.61499264530221e-05,1.672736243940999e-05,1.5881991219729945e-05,4.377470205210956e-05,3.617228287192939e-05,4.588005783569416e-05,2.6454866565577912e-05,3.1371295217805444e-05,3.839740032818961e-05,2.225665939367332e-05,2.0133827641324153e-05,3.0313817815899737e-05,1.684278130458468e-05,2.5144088571640502e-05,3.231224445114614e-05,0.008749682100461755,6.9248383528849e-05,8.10006130347115e-05,8.97363582281177e-05,9.220966525777404e-05,3.4425141381644513e-05,3.156207983534669e-05,8.923853932028113e-05,7.305178787171557e-05,9.163427213942235e-05,5.324117175680122e-05,6.34193668629721e-05,7.67851894853443e-05,4.2507246156727364e-05,4.1713263409327694e-05,6.16772382075866e-05,3.4393627218608236e-05,5.1233098939619405e-05,6.580939128597634e-05,0.006207417811997108,6.382892254525374e-05,7.131561384329685e-05,7.68699531413957e-05,7.969820247547616e-05,4.290176739863298e-05,4.0520983630656315e-05,7.727457973333665e-05,6.714380298622923e-05,7.925483409941291e-05,5.403666629995428e-05,6.079401248563823e-05,6.97247238350874e-05,4.6782612960712976e-05,4.7530159816686944e-05,6.0271402695480144e-05,4.2609013183331845e-05,5.358849481941818e-05,6.305551889208731e-05
s05_4,0.12277696002402222,0.06222020383748433,0.02793163093758855,0.04397186353711277,0.06625389622997424,0.0045183181666584495,0.057653469834446795,0.03706578697477611,0.0484258434072593,0.00932190807869267,0.021280128808292418,0.046797530162218354,0.0049563625509330056,0.03393998138260292,0.01996151238066471,0.14967204144242188,0.02644724839801086,0.014836714508135953,0.046839614309960385,0.08175766083898041,0.03241358929651504,0.016319095395338178,0.03622004130654029,0.059179297161412,0.001537774660689668,0.03325816600039215,0.033976619406442504,0.020478855639190212,0.0071093695942089285,0.012851409963179536,0.03490808426948752,0.0037446722359896455,0.017640003233263143,0.018106239594201625,0.1647116817497559,0.010206656963591392,0.004877438766218413,0.030105372053450367,0.053226346491427844,0.025843083010049187,0.018331249350336046,0.055796701708268726,0.10772129202542478,0.0010529795597473816,0.02360490055445045,0.039456221500430315,0.035523041461381716,0.014676377630721233,0.007970301851081295,0.04444489445822998,0.007147025407435654,0.011385460510874898,0.022431257980514523,0.3069803334450861,0.007728797549304806,0.00548484077508601,0.059684792015554114,0.03591750154635164,0.014928426375311069,0.009090109798529892,0.02506957925296639,0.050666665121295223,0.0009364055950280611,0.012816348280966883,0.01729886224468364,0.016254867098882644,0.007135892275476871,0.006284884363352904,0.02860789378566032,0.003760074032954314,0.008379493692998513,0.013760265992154505,0.15848456438285868,0.005361324414860226,0.0035428941580584452,0.032319788389933705,0.0126006344616667,0.004211455802073265,0.0020772837585699613,0.005006746618499898,0.010138945454108556,0.0003951633972787288,0.003615745021262466,0.0038451002132276328,0.0029582789640721797,0.001206277152209077,0.0020590357059408265,0.006929165553517181,0.0007987616349884197,0.0029581988742454772,0.003149795217872036,0.050217081466464204,0.00210330008762353,0.0010081108616829867,0.006360419183584734
s06_1,0.18033961861455702,0.17087489155806862,0.19226990858955778,0.006404876704043242,0.014039392992006357,0.054192265484639665,0.1659897930819944,0.22125174592346203,0.15624014552655882,0.07579316546276461,0.12162506120431002,0.12533468071613277,0.16349835462185067,0.14367624719449928,0.0929318741084439,0.07819807012403773,0.10774379887459855,0.06005474826081658,0.10594573983936445,0.12609357192767398,0.0536716710864736,0.1545300571179884,0.0025882928520066916,0.005657971417194028,0.010416392511456256,0.07173178666238339,0.1560272929531562,0.11707618959127974,0.0432185882967524,0.06217564043315518,0.10893202963313546,0.11929831399531854,0.14326479297494935,0.04368706269044552,0.03392698273701666,0.048046248715238375,0.02081348981835554,0.06248731882540293,0.10092794790555588,0.039511580258786635,0.2036488431542777,0.005820861310498055,0.011394046912478662,0.006375516198917381,0.05206818553665109,0.2435399897309658,0.25292061035009406,0.11396838356486295,0.04584879121689905,0.1398427056635797,0.26758018524521976,0.09581079958628394,0.0435464782716357,0.06920332123089551,0.027268299548172836,0.01911900009033568,0.12377915911408423,0.09274848975455545,0.031558612151826544,0.1563286413397732,0.003345911396280237,0.0066821095494981305,0.006879082958028448,0.042698079173114564,0.16515389323724702,0.1528677665747514,0.06202090987301662,0.03895961992830293,0.12895548013584945,0.17640696986416832,0.09981668429355403,0.03918670416128123,0.044835560669310486,0.02663235990975224,0.01838734755739612,0.08224875275517804,0.047585732806988565,0.011162753336659902,0.060517406124547014,0.0006485235779152586,0.0012725001162781592,0.0031154553765287483,0.015902573283257653,0.05807735874727972,0.043871273913009046,0.012264316500816707,0.01434520395662882,0.04850425269339451,0.05206219797267295,0.04977649478224266,0.012417833221021343,0.00988038947268577,0.012446757177877863,0.006567226371938509,0.019643634688853568
s06_2,0.18264745957871947,0.14779903245046036,0.11238447697345362,0.10261088620462333,0.08886617540767047,0.153794428378143,0.14952068331733184,0.11996973606571835,0.0900046978931225,0.01672022734269087,0.10513753156905394,0.07164488336580752,0.036555597632387006,0.1343965088921052,0.15939338642864648,0.06155110215645792,0.13604534532831267,0.011441204601316632,0.09307958388039397,0.131259987281261,0.1313702417469365,0.08560345682833347,0.08104477356886527,0.05897861195631163,0.08247129547324904,0.10766656579701038,0.09848431094141122,0.07009286616734209,0.009272694696411222,0.09042214221445312,0.03250237997973856,0.024094851226662006,0.12211162798566275,0.11663772528138158,0.0460042604205867,0.11469895354037231,0.0020535478629389336,0.08618298435690244,0.22069548247335288,0.2240190187754206,0.27021341008598965,0.3741127597052264,0.25818705107133916,0.1290417219408802,0.17530346346451375,0.2930533325863309,0.2877818371908393,0.04323882093828546,0.1612877636024972,0.09504498988086602,0.13250775817175608,0.19383636525056896,0.29092243093703196,0.23392609971607758,0.1917140429418718,0.006091395452945333,0.3994432621574348,0.22185856158334036,0.20544038157373926,0.17846020116795913,0.2029808709903267,0.1370795510254596,0.11502416428339397,0.1425111923180415,0.17398018167054327,0.15583310948981877,0.022839854897658142,0.15947809431688698,0.09009435126649701,0.07419725434556504,0.19169070482743167,0.2107293222449897,0.12075611666011785,0.18764284167866319,0.0039705061579439205,0.19625173621723827,0.12569066862717396,0.09128399954186982,0.05287623506385471,0.057921272632683846,0.03204584082130061,0.04997673489697318,0.055457122503626916,0.052230151747633125,0.038888221149267904,0.0038092350188313434,0.06004979617567681,0.04098725264888196,0.01445976469507841,0.0951735190662415,0.09316456709583015,0.025837265201885496,0.08972590168385589,0.0009860869863988913,0.05836810895404957
s06_3,0.18197167994492577,0.17008299398402632,0.23410225967851933,0.10384216241693976,0.011681728583829423,0.050347006474506725,0.1281538890023798,0.12376908473763445,0.16475255247063722,0.010644024697259138,0.12669301681525302,0.08285742825823572,0.1019315348450501,0.22507470921908337,0.2230319430525517,0.1200183214114352,0.13647736694161947,0.12912066259456031,0.10336010621640455,0.13674518460205612,0.09073028901703971,0.11061940757553314,0.06907107114534725,0.006423088988046911,0.00859810657947276,0.05036045233800879,0.09251224478408833,0.14585633765001577,0.005203802955212356,0.038529681573772116,0.03905798818091071,0.07794853263137366,0.12243302535200787,0.10156320484319063,0.09185767393975929,0.04694868267555862,0.022100591714973875,0.07623369791439566,0.11459575228737377,0.09005453858885892,0.12400983574215932,0.16901369596078997,0.013448430846641058,0.005973582073454381,0.044686079545940526,0.14434802824609266,0.32034040729479785,0.011795991224499279,0.030776978899688837,0.05047138122796443,0.16307646348854107,0.09021064519200238,0.10310996992850845,0.2005219728693026,0.03179828980057856,0.019316841528512534,0.13824188047421745,0.10009041765111026,0.07037734526406478,0.10819851208539825,0.08944036411575895,0.007320247017145995,0.006902063030407173,0.03648649979718856,0.08767741309092592,0.16527108051678993,0.005988010026594613,0.03060199516632071,0.05079996031290329,0.10129896693782095,0.10323351870266516,0.09279137310886698,0.1122963656113667,0.03368629635725488,0.020024387846234015,0.08750740018538342,0.05900937809979208,0.027949282973139627,0.05039195562652442,0.021891081542799534,0.001419996215813087,0.0033574063340999793,0.013623371994719257,0.027174024579624784,0.05476055969193303,0.0010749662300165333,0.012769245801831386,0.025350611965775847,0.027583692326185873,0.05369549470765389,0.0389913472236483,0.030603754877943017,0.017404894240599475,0.008754842550016859,0.024069149365233647
s06_4,0.07161542384265657,0.07234984401123043,0.013246234327092205,0.027617987256968964,0.04169985992544602,0.003865772638676298,0.011592416870366403,0.016632551413522642,0.1320009541593025,0.07940326059073147,0.018872279143690735,0.04713505880467109,0.08384002459016432,0.043529842352647445,0.008565776255036586,0.01615029997847611,0.05313611298434799,0.020038573650851564,0.013873910216122928,0.009111143531421066,0.023083109522468837,0.004154040567520473,0.010484083223093788,0.020840330346316053,0.000613960061939566,0.0031625553079542563,0.005533561294801656,0.09051581649455408,0.041041324996787865,0.003791400959499355,0.01543748898477783,0.049486219905451295,0.01504591999728513,0.0019400520156716298,0.006074984477764317,0.010233467390536042,0.003647231383432338,0.00500167427950074,0.006376245973000986,0.018423548339976187,0.0045328882045996615,0.021494811352644933,0.054819564256927765,0.0004367982889191986,0.0023914820891045773,0.009626252852004245,0.2254316616515734,0.10080573712645985,0.0025531386267507125,0.014142671369591115,0.09277240667088535,0.009576800713123286,0.0019242567286376108,0.012788796481834239,0.006513920966983297,0.002527796125252953,0.007781774505646252,0.005241370089486426,0.013346000856687107,0.0034796469315957644,0.015188096983185,0.038603022803553697,0.0005645998818441125,0.0019212362264953843,0.006607223229391077,0.1610180098528441,0.06958273410545039,0.00225042692955462,0.013877010678101771,0.07684182062044724,0.009078589276839555,0.0019725066787386765,0.010077172936008568,0.006587002513228579,0.002489234452305823,0.006664331406669541,0.002264630956468046,0.004645212613995707,0.001025068597079674,0.0033576476730746182,0.007745249270224155,0.00034092468454067414,0.0006866539391166756,0.0014460194539747404,0.04311174759863246,0.0147531320261156,0.0009501435001293974,0.004658614373053309,0.019148449337920474,0.003973675579692351,0.0006783412794687454,0.002191103430368521,0.003559969746458801,0.0010776947044084716,0.0016046179744873823
